Mention Type,Mention Date,Outlet or Author,Mention Title,Country,External Mention ID,Mention URL,Research Output Title,Journal/Collection Title,Authors at my Institution,Departments,Output Type,Subjects (FoR),Affiliations (GRID),Publication Date,Altmetric Attention Score,Details Page URL,DOI,ISBN,National Clinical Trial ID,URI,PubMed ID,PubMedCentral ID,Handle.net IDs,ADS Bibcode,arXiv ID,RePEc ID,SSRN,URN
News story,2019-08-30 00:42:51,"Medical Health News","There is no single 'gay gene'",Turkey,"",http://ct.moreover.com/?a=40066319938&p=1pl&v=1&x=pbR3EkysAguU5Y_voEZBdg,"Large-scale GWAS reveals insights into the genetic architecture of same-sex sexual behavior","Science",,,Article,"06 Biological Sciences; 0604 Genetics","Broad Institute; Harvard University; Institute of Metabolic Science; Karolinska Institute; Massachusetts General Hospital; Metabolomx (United States); NorthShore University HealthSystem; Rigshospitalet; University of Amsterdam; University of Colorado Boulder; University of Gothenburg; University of Miami; University of North Carolina at Chapel Hill; University of Queensland; VU Amsterdam",2019-08-29,7140,https://www.altmetric.com/details/65624745,10.1126/science.aat7693,,,,31467194,,"",,,,,
News story,2019-08-30 00:42:43,"Medical Health News","Retiring the “Gay Gene” Hypothesis",Turkey,"",http://ct.moreover.com/?a=40066319488&p=1pl&v=1&x=sM2MjKlHgPEJmUkTiSRFlg,"Large-scale GWAS reveals insights into the genetic architecture of same-sex sexual behavior","Science",,,Article,"06 Biological Sciences; 0604 Genetics","Broad Institute; Harvard University; Institute of Metabolic Science; Karolinska Institute; Massachusetts General Hospital; Metabolomx (United States); NorthShore University HealthSystem; Rigshospitalet; University of Amsterdam; University of Colorado Boulder; University of Gothenburg; University of Miami; University of North Carolina at Chapel Hill; University of Queensland; VU Amsterdam",2019-08-29,7140,https://www.altmetric.com/details/65624745,10.1126/science.aat7693,,,,31467194,,"",,,,,
News story,2019-08-30 00:42:42,"Medical Health News","Science Says There's No Such Thing As A 'Gay Gene'",Turkey,"",http://ct.moreover.com/?a=40066319452&p=1pl&v=1&x=FmBbVKWZ_c9Px3bJbUJMAA,"Large-scale GWAS reveals insights into the genetic architecture of same-sex sexual behavior","Science",,,Article,"06 Biological Sciences; 0604 Genetics","Broad Institute; Harvard University; Institute of Metabolic Science; Karolinska Institute; Massachusetts General Hospital; Metabolomx (United States); NorthShore University HealthSystem; Rigshospitalet; University of Amsterdam; University of Colorado Boulder; University of Gothenburg; University of Miami; University of North Carolina at Chapel Hill; University of Queensland; VU Amsterdam",2019-08-29,7140,https://www.altmetric.com/details/65624745,10.1126/science.aat7693,,,,31467194,,"",,,,,
News story,2019-08-30 00:42:42,"Medical Health News","The 'Gay Gene' Is a Total Myth, Massive Study Concludes",Turkey,"",http://ct.moreover.com/?a=40066319437&p=1pl&v=1&x=HEXs6Hcttd9kZbNh2ZLYKQ,"Large-scale GWAS reveals insights into the genetic architecture of same-sex sexual behavior","Science",,,Article,"06 Biological Sciences; 0604 Genetics","Broad Institute; Harvard University; Institute of Metabolic Science; Karolinska Institute; Massachusetts General Hospital; Metabolomx (United States); NorthShore University HealthSystem; Rigshospitalet; University of Amsterdam; University of Colorado Boulder; University of Gothenburg; University of Miami; University of North Carolina at Chapel Hill; University of Queensland; VU Amsterdam",2019-08-29,7140,https://www.altmetric.com/details/65624745,10.1126/science.aat7693,,,,31467194,,"",,,,,
News story,2019-08-30 00:42:42,"Medical Health News","GWAS Suggests Same-Sex Sexual Behavior Is Polygenic, Complex",Turkey,"",http://ct.moreover.com/?a=40066319430&p=1pl&v=1&x=MFOazQgL04NVNIxYbaSuUQ,"Large-scale GWAS reveals insights into the genetic architecture of same-sex sexual behavior","Science",,,Article,"06 Biological Sciences; 0604 Genetics","Broad Institute; Harvard University; Institute of Metabolic Science; Karolinska Institute; Massachusetts General Hospital; Metabolomx (United States); NorthShore University HealthSystem; Rigshospitalet; University of Amsterdam; University of Colorado Boulder; University of Gothenburg; University of Miami; University of North Carolina at Chapel Hill; University of Queensland; VU Amsterdam",2019-08-29,7140,https://www.altmetric.com/details/65624745,10.1126/science.aat7693,,,,31467194,,"",,,,,
News story,2019-08-30 00:33:01,"CBS News","Is there a ""gay gene""? Major new study says no",United States,"",http://ct.moreover.com/?a=40066311289&p=1pl&v=1&x=CvwW_2VPqY0BDkLGWwaljw,"Large-scale GWAS reveals insights into the genetic architecture of same-sex sexual behavior","Science",,,Article,"06 Biological Sciences; 0604 Genetics","Broad Institute; Harvard University; Institute of Metabolic Science; Karolinska Institute; Massachusetts General Hospital; Metabolomx (United States); NorthShore University HealthSystem; Rigshospitalet; University of Amsterdam; University of Colorado Boulder; University of Gothenburg; University of Miami; University of North Carolina at Chapel Hill; University of Queensland; VU Amsterdam",2019-08-29,7140,https://www.altmetric.com/details/65624745,10.1126/science.aat7693,,,,31467194,,"",,,,,
News story,2019-08-30 00:00:00,"Forbes","The 'Gay Gene' Is A Myth But Being Gay Is 'Natural,' Say Scientists",United States,"",http://ct.moreover.com/?a=40073908734&p=1pl&v=1&x=vnogPCm88ONIGMV5kk760w,"Large-scale GWAS reveals insights into the genetic architecture of same-sex sexual behavior","Science",,,Article,"06 Biological Sciences; 0604 Genetics","Broad Institute; Harvard University; Institute of Metabolic Science; Karolinska Institute; Massachusetts General Hospital; Metabolomx (United States); NorthShore University HealthSystem; Rigshospitalet; University of Amsterdam; University of Colorado Boulder; University of Gothenburg; University of Miami; University of North Carolina at Chapel Hill; University of Queensland; VU Amsterdam",2019-08-29,7140,https://www.altmetric.com/details/65624745,10.1126/science.aat7693,,,,31467194,,"",,,,,
News story,2019-08-29 23:57:09,"SFGate","There is no single ‘gay gene,’ DNA analysis of nearly half a million people shows",United States,"",http://ct.moreover.com/?a=40066125672&p=1pl&v=1&x=O9bl6CEPBecaYYcYUTC6LQ,"Large-scale GWAS reveals insights into the genetic architecture of same-sex sexual behavior","Science",,,Article,"06 Biological Sciences; 0604 Genetics","Broad Institute; Harvard University; Institute of Metabolic Science; Karolinska Institute; Massachusetts General Hospital; Metabolomx (United States); NorthShore University HealthSystem; Rigshospitalet; University of Amsterdam; University of Colorado Boulder; University of Gothenburg; University of Miami; University of North Carolina at Chapel Hill; University of Queensland; VU Amsterdam",2019-08-29,7140,https://www.altmetric.com/details/65624745,10.1126/science.aat7693,,,,31467194,,"",,,,,
News story,2019-08-29 23:35:22,"MSN","El mayor estudio de la historia no encuentra una relación determinante entre genes y comportamiento sexual",United States,"",http://ct.moreover.com/?a=40065967874&p=1pl&v=1&x=LY2QadF1BYMvalz0C-iFaw,"Large-scale GWAS reveals insights into the genetic architecture of same-sex sexual behavior","Science",,,Article,"06 Biological Sciences; 0604 Genetics","Broad Institute; Harvard University; Institute of Metabolic Science; Karolinska Institute; Massachusetts General Hospital; Metabolomx (United States); NorthShore University HealthSystem; Rigshospitalet; University of Amsterdam; University of Colorado Boulder; University of Gothenburg; University of Miami; University of North Carolina at Chapel Hill; University of Queensland; VU Amsterdam",2019-08-29,7140,https://www.altmetric.com/details/65624745,10.1126/science.aat7693,,,,31467194,,"",,,,,
News story,2019-08-29 23:14:00,"KUNC","Search For 'Gay Genes' Comes Up Short In Large New Study",United States,"",http://ct.moreover.com/?a=40067285019&p=1pl&v=1&x=7fwQ2ZQiE3nr6srAwUS0cQ,"Large-scale GWAS reveals insights into the genetic architecture of same-sex sexual behavior","Science",,,Article,"06 Biological Sciences; 0604 Genetics","Broad Institute; Harvard University; Institute of Metabolic Science; Karolinska Institute; Massachusetts General Hospital; Metabolomx (United States); NorthShore University HealthSystem; Rigshospitalet; University of Amsterdam; University of Colorado Boulder; University of Gothenburg; University of Miami; University of North Carolina at Chapel Hill; University of Queensland; VU Amsterdam",2019-08-29,7140,https://www.altmetric.com/details/65624745,10.1126/science.aat7693,,,,31467194,,"",,,,,
News story,2019-08-29 23:12:09,"Los Angeles Times","",United States,"","","Large-scale GWAS reveals insights into the genetic architecture of same-sex sexual behavior","Science",,,Article,"06 Biological Sciences; 0604 Genetics","Broad Institute; Harvard University; Institute of Metabolic Science; Karolinska Institute; Massachusetts General Hospital; Metabolomx (United States); NorthShore University HealthSystem; Rigshospitalet; University of Amsterdam; University of Colorado Boulder; University of Gothenburg; University of Miami; University of North Carolina at Chapel Hill; University of Queensland; VU Amsterdam",2019-08-29,7140,https://www.altmetric.com/details/65624745,10.1126/science.aat7693,,,,31467194,,"",,,,,
News story,2019-08-29 23:00:00,"Wissenschaft Aktuell","Sexuelle Orientierung ist nicht an den Genen ablesbar",Germany,"",http://ct.moreover.com/?a=40068191166&p=1pl&v=1&x=nYGW5Zf6duA8Nkx-3ySAYQ,"Large-scale GWAS reveals insights into the genetic architecture of same-sex sexual behavior","Science",,,Article,"06 Biological Sciences; 0604 Genetics","Broad Institute; Harvard University; Institute of Metabolic Science; Karolinska Institute; Massachusetts General Hospital; Metabolomx (United States); NorthShore University HealthSystem; Rigshospitalet; University of Amsterdam; University of Colorado Boulder; University of Gothenburg; University of Miami; University of North Carolina at Chapel Hill; University of Queensland; VU Amsterdam",2019-08-29,7140,https://www.altmetric.com/details/65624745,10.1126/science.aat7693,,,,31467194,,"",,,,,
News story,2019-08-29 22:58:45,"AAAS","Genes Can’t Predict Same-sex Sexual Behavior, Large-Scale Study Shows",United States,"",http://ct.moreover.com/?a=40065776209&p=1pl&v=1&x=ywRSdNqeSpMxLeiySvRTsA,"Large-scale GWAS reveals insights into the genetic architecture of same-sex sexual behavior","Science",,,Article,"06 Biological Sciences; 0604 Genetics","Broad Institute; Harvard University; Institute of Metabolic Science; Karolinska Institute; Massachusetts General Hospital; Metabolomx (United States); NorthShore University HealthSystem; Rigshospitalet; University of Amsterdam; University of Colorado Boulder; University of Gothenburg; University of Miami; University of North Carolina at Chapel Hill; University of Queensland; VU Amsterdam",2019-08-29,7140,https://www.altmetric.com/details/65624745,10.1126/science.aat7693,,,,31467194,,"",,,,,
News story,2019-08-29 22:53:05,"PBS","There is no ‘gay gene.’ There is no ‘straight gene.’ Sexuality is just complex, study confirms",United States,"",http://ct.moreover.com/?a=40065813990&p=1pl&v=1&x=HXqgqKuPolC8kgZBr5LGDw,"Large-scale GWAS reveals insights into the genetic architecture of same-sex sexual behavior","Science",,,Article,"06 Biological Sciences; 0604 Genetics","Broad Institute; Harvard University; Institute of Metabolic Science; Karolinska Institute; Massachusetts General Hospital; Metabolomx (United States); NorthShore University HealthSystem; Rigshospitalet; University of Amsterdam; University of Colorado Boulder; University of Gothenburg; University of Miami; University of North Carolina at Chapel Hill; University of Queensland; VU Amsterdam",2019-08-29,7140,https://www.altmetric.com/details/65624745,10.1126/science.aat7693,,,,31467194,,"",,,,,
News story,2019-08-29 22:11:30,"Stuff.co.nz","There's no 'gay gene,' but genetics are linked to same-sex behavior, study says",New Zealand,"",http://ct.moreover.com/?a=40065520376&p=1pl&v=1&x=TbFGRZ0WxitJUZpptwPNFg,"Large-scale GWAS reveals insights into the genetic architecture of same-sex sexual behavior","Science",,,Article,"06 Biological Sciences; 0604 Genetics","Broad Institute; Harvard University; Institute of Metabolic Science; Karolinska Institute; Massachusetts General Hospital; Metabolomx (United States); NorthShore University HealthSystem; Rigshospitalet; University of Amsterdam; University of Colorado Boulder; University of Gothenburg; University of Miami; University of North Carolina at Chapel Hill; University of Queensland; VU Amsterdam",2019-08-29,7140,https://www.altmetric.com/details/65624745,10.1126/science.aat7693,,,,31467194,,"",,,,,
News story,2019-08-29 22:08:13,"Scinexx","Genvarianten für die sexuelle Orientierung identifiziert",Germany,"",http://feedproxy.google.com/~r/scinexx/~3/BpxOTM8GmaA/,"Large-scale GWAS reveals insights into the genetic architecture of same-sex sexual behavior","Science",,,Article,"06 Biological Sciences; 0604 Genetics","Broad Institute; Harvard University; Institute of Metabolic Science; Karolinska Institute; Massachusetts General Hospital; Metabolomx (United States); NorthShore University HealthSystem; Rigshospitalet; University of Amsterdam; University of Colorado Boulder; University of Gothenburg; University of Miami; University of North Carolina at Chapel Hill; University of Queensland; VU Amsterdam",2019-08-29,7140,https://www.altmetric.com/details/65624745,10.1126/science.aat7693,,,,31467194,,"",,,,,
News story,2019-08-29 22:00:00,"Muy Interesante","No existe un 'gen homosexual'",Spain,"",http://ct.moreover.com/?a=40068756497&p=1pl&v=1&x=zJ9ka2PKyrafeI8xD-CQZw,"Large-scale GWAS reveals insights into the genetic architecture of same-sex sexual behavior","Science",,,Article,"06 Biological Sciences; 0604 Genetics","Broad Institute; Harvard University; Institute of Metabolic Science; Karolinska Institute; Massachusetts General Hospital; Metabolomx (United States); NorthShore University HealthSystem; Rigshospitalet; University of Amsterdam; University of Colorado Boulder; University of Gothenburg; University of Miami; University of North Carolina at Chapel Hill; University of Queensland; VU Amsterdam",2019-08-29,7140,https://www.altmetric.com/details/65624745,10.1126/science.aat7693,,,,31467194,,"",,,,,
